Código,Descrição,Departamento,Categoria/Setor,Marca,Famlíia,Código do Fabricante,Código de Barras,SKU Monitorado,Website Monitorado,URL Produto Monitorado,Data,Média Preço Normal,Média Preço Oferta,Leituras,Leituras com disponibilidade,URL Monitor,Desvio Média Preço %,Marca Target
1075263,Café em Cápsula Torrado e Moído Clássico Orfeu Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Orfeu,,,7898912704085,1075263,www.paodeacucar.com,https://www.paodeacucar.com/produto/321984/cafe-em-capsula-torrado-e-moido-classico-orfeu-caixa-50g-10-unidades,2026-03-08,33.99,33.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098983,,True
1075263,Café em Cápsula Torrado e Moído Clássico Orfeu Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Orfeu,,,7898912704085,1075263,www.paodeacucar.com,https://www.paodeacucar.com/produto/321984/cafe-em-capsula-torrado-e-moido-classico-orfeu-caixa-50g-10-unidades,2026-03-07,33.99,33.99,23,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098983,,True
1075263,Café em Cápsula Torrado e Moído Clássico Orfeu Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Orfeu,,,7898912704085,1075263,www.paodeacucar.com,https://www.paodeacucar.com/produto/321984/cafe-em-capsula-torrado-e-moido-classico-orfeu-caixa-50g-10-unidades,2026-03-06,33.99,33.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098983,,True
373418,Café Torrado e Moído Tradicional Melitta Caixa 250g,,,Melitta,,,7891021006071,373418,www.paodeacucar.com,https://www.paodeacucar.com/produto/123836/cafe-torrado-e-moido-tradicional-melitta-caixa-250g,2026-03-08,21.99,21.99,22,21,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098981,,False
373418,Café Torrado e Moído Tradicional Melitta Caixa 250g,,,Melitta,,,7891021006071,373418,www.paodeacucar.com,https://www.paodeacucar.com/produto/123836/cafe-torrado-e-moido-tradicional-melitta-caixa-250g,2026-03-07,21.99,21.99,24,19,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098981,,False
373418,Café Torrado e Moído Tradicional Melitta Caixa 250g,,,Melitta,,,7891021006071,373418,www.paodeacucar.com,https://www.paodeacucar.com/produto/123836/cafe-torrado-e-moido-tradicional-melitta-caixa-250g,2026-03-06,21.99,21.99,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098981,,False
4586951,Café Torrado e Moído a Vácuo Descafeinado 3 Corações Pacote 250g,,,3 Corações,,,7896005800577,4586951,www.paodeacucar.com,https://www.paodeacucar.com/produto/11726/cafe-torrado-e-moido-a-vacuo-descafeinado-3-coracoes-pacote-250g,2026-03-08,35.99,35.99,22,21,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098980,,False
4586951,Café Torrado e Moído a Vácuo Descafeinado 3 Corações Pacote 250g,,,3 Corações,,,7896005800577,4586951,www.paodeacucar.com,https://www.paodeacucar.com/produto/11726/cafe-torrado-e-moido-a-vacuo-descafeinado-3-coracoes-pacote-250g,2026-03-07,35.99,35.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098980,,False
4586951,Café Torrado e Moído a Vácuo Descafeinado 3 Corações Pacote 250g,,,3 Corações,,,7896005800577,4586951,www.paodeacucar.com,https://www.paodeacucar.com/produto/11726/cafe-torrado-e-moido-a-vacuo-descafeinado-3-coracoes-pacote-250g,2026-03-06,35.99,35.99,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098980,,False
1247719,Café Torrado e Moído a Vácuo Espresso Pilão Cafeteria Pacote 500g,,,Pilão,,,7896089013870,1247719,www.paodeacucar.com,https://www.paodeacucar.com/produto/476527/cafe-torrado-e-moido-a-vacuo-espresso-pilao-cafeteria-pacote-500g,2026-03-08,27.94,27.94,22,7,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098987,,False
1247719,Café Torrado e Moído a Vácuo Espresso Pilão Cafeteria Pacote 500g,,,Pilão,,,7896089013870,1247719,www.paodeacucar.com,https://www.paodeacucar.com/produto/476527/cafe-torrado-e-moido-a-vacuo-espresso-pilao-cafeteria-pacote-500g,2026-03-07,37.97,37.97,24,6,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098987,,False
1247719,Café Torrado e Moído a Vácuo Espresso Pilão Cafeteria Pacote 500g,,,Pilão,,,7896089013870,1247719,www.paodeacucar.com,https://www.paodeacucar.com/produto/476527/cafe-torrado-e-moido-a-vacuo-espresso-pilao-cafeteria-pacote-500g,2026-03-06,,,3,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098987,,False
1148949,Café Torrado e Moído Extraforte Pilão Pouch 500g,Alimentos,Básico da despensa,Pilão,,,7896089013658,1148949,www.paodeacucar.com,https://www.paodeacucar.com/produto/411865/cafe-torrado-e-moido-extraforte-pilao-pouch-500g,2026-03-08,36.99,36.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098984,,False
1148949,Café Torrado e Moído Extraforte Pilão Pouch 500g,Alimentos,Básico da despensa,Pilão,,,7896089013658,1148949,www.paodeacucar.com,https://www.paodeacucar.com/produto/411865/cafe-torrado-e-moido-extraforte-pilao-pouch-500g,2026-03-07,36.99,36.99,24,23,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098984,,False
1148949,Café Torrado e Moído Extraforte Pilão Pouch 500g,Alimentos,Básico da despensa,Pilão,,,7896089013658,1148949,www.paodeacucar.com,https://www.paodeacucar.com/produto/411865/cafe-torrado-e-moido-extraforte-pilao-pouch-500g,2026-03-06,36.99,36.99,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098984,,False
1247730,Café Torrado e Moído Coado a Vácuo Pilão Cafeteria Pacote 500g,,,Pilão,,,7896089013887,1247730,www.paodeacucar.com,https://www.paodeacucar.com/produto/476526/cafe-torrado-e-moido-coado-a-vacuo-pilao-cafeteria-pacote-500g,2026-03-08,,,23,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098986,,False
1247730,Café Torrado e Moído Coado a Vácuo Pilão Cafeteria Pacote 500g,,,Pilão,,,7896089013887,1247730,www.paodeacucar.com,https://www.paodeacucar.com/produto/476526/cafe-torrado-e-moido-coado-a-vacuo-pilao-cafeteria-pacote-500g,2026-03-07,12.49,12.49,24,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098986,,False
1247730,Café Torrado e Moído Coado a Vácuo Pilão Cafeteria Pacote 500g,,,Pilão,,,7896089013887,1247730,www.paodeacucar.com,https://www.paodeacucar.com/produto/476526/cafe-torrado-e-moido-coado-a-vacuo-pilao-cafeteria-pacote-500g,2026-03-06,,,3,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098986,,False
1042387,"Café em Cápsula Torrado e Moído Filtrado Tres Gourmet Caixa 10 Unidades 7,5g Cada",Alimentos,Básico da despensa,Três,,,7896005805114,1042387,www.paodeacucar.com,"https://www.paodeacucar.com/produto/302247/cafe-em-capsula-torrado-e-moido-filtrado-tres-gourmet-caixa-10-unidades-7,5g-cada",2026-03-08,26.99,26.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098985,,False
1042387,"Café em Cápsula Torrado e Moído Filtrado Tres Gourmet Caixa 10 Unidades 7,5g Cada",Alimentos,Básico da despensa,Três,,,7896005805114,1042387,www.paodeacucar.com,"https://www.paodeacucar.com/produto/302247/cafe-em-capsula-torrado-e-moido-filtrado-tres-gourmet-caixa-10-unidades-7,5g-cada",2026-03-07,26.99,26.99,24,23,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098985,,False
1042387,"Café em Cápsula Torrado e Moído Filtrado Tres Gourmet Caixa 10 Unidades 7,5g Cada",Alimentos,Básico da despensa,Três,,,7896005805114,1042387,www.paodeacucar.com,"https://www.paodeacucar.com/produto/302247/cafe-em-capsula-torrado-e-moido-filtrado-tres-gourmet-caixa-10-unidades-7,5g-cada",2026-03-06,26.99,26.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098985,,False
1127758,Café Torrado em Grãos Clássico Orfeu Pacote 250g,,,Orfeu,,,7898912704146,1127758,www.paodeacucar.com,https://www.paodeacucar.com/produto/385019/cafe-torrado-em-graos-classico-orfeu-pacote-250g,2026-03-08,44.99,44.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098988,,True
1127758,Café Torrado em Grãos Clássico Orfeu Pacote 250g,,,Orfeu,,,7898912704146,1127758,www.paodeacucar.com,https://www.paodeacucar.com/produto/385019/cafe-torrado-em-graos-classico-orfeu-pacote-250g,2026-03-07,44.99,44.99,24,12,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098988,,True
1127758,Café Torrado em Grãos Clássico Orfeu Pacote 250g,,,Orfeu,,,7898912704146,1127758,www.paodeacucar.com,https://www.paodeacucar.com/produto/385019/cafe-torrado-em-graos-classico-orfeu-pacote-250g,2026-03-06,,,3,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098988,,True
1114185,Café Torrado e Moído Intenso Orfeu Caixa 250g,Alimentos,Básico da despensa,Orfeu,,,7898912704269,1114185,www.paodeacucar.com,https://www.paodeacucar.com/produto/350696/cafe-torrado-e-moido-intenso-orfeu-caixa-250g,2026-03-08,43.99,43.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098989,,True
1114185,Café Torrado e Moído Intenso Orfeu Caixa 250g,Alimentos,Básico da despensa,Orfeu,,,7898912704269,1114185,www.paodeacucar.com,https://www.paodeacucar.com/produto/350696/cafe-torrado-e-moido-intenso-orfeu-caixa-250g,2026-03-07,43.99,43.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098989,,True
1114185,Café Torrado e Moído Intenso Orfeu Caixa 250g,Alimentos,Básico da despensa,Orfeu,,,7898912704269,1114185,www.paodeacucar.com,https://www.paodeacucar.com/produto/350696/cafe-torrado-e-moido-intenso-orfeu-caixa-250g,2026-03-06,43.99,43.99,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098989,,True
1148941,Café em Cápsula Torrado e Moído Lungo Intenso Pilão Caixa 52g 10 Unidades,Alimentos,Básico da despensa,Pilão,,,7896089088380,1148941,www.paodeacucar.com,https://www.paodeacucar.com/produto/410467/cafe-em-capsula-torrado-e-moido-lungo-intenso-pilao-caixa-52g-10-unidades,2026-03-08,24.99,24.99,22,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098991,,False
1148941,Café em Cápsula Torrado e Moído Lungo Intenso Pilão Caixa 52g 10 Unidades,Alimentos,Básico da despensa,Pilão,,,7896089088380,1148941,www.paodeacucar.com,https://www.paodeacucar.com/produto/410467/cafe-em-capsula-torrado-e-moido-lungo-intenso-pilao-caixa-52g-10-unidades,2026-03-07,24.99,24.99,24,17,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098991,,False
1148941,Café em Cápsula Torrado e Moído Lungo Intenso Pilão Caixa 52g 10 Unidades,Alimentos,Básico da despensa,Pilão,,,7896089088380,1148941,www.paodeacucar.com,https://www.paodeacucar.com/produto/410467/cafe-em-capsula-torrado-e-moido-lungo-intenso-pilao-caixa-52g-10-unidades,2026-03-06,,,3,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098991,,False
1194407,Café em Cápsula Torrado e Moído Blonde Espresso Roast Starbucks Caixa 53g 10 Unidades,Alimentos,Básico da despensa,Starbucks,,,7613036961004,1194407,www.paodeacucar.com,https://www.paodeacucar.com/produto/441607/cafe-em-capsula-torrado-e-moido-blonde-espresso-roast-starbucks-caixa-53g-10-unidades,2026-03-08,,,22,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098990,,False
1194407,Café em Cápsula Torrado e Moído Blonde Espresso Roast Starbucks Caixa 53g 10 Unidades,Alimentos,Básico da despensa,Starbucks,,,7613036961004,1194407,www.paodeacucar.com,https://www.paodeacucar.com/produto/441607/cafe-em-capsula-torrado-e-moido-blonde-espresso-roast-starbucks-caixa-53g-10-unidades,2026-03-07,32.99,32.99,24,16,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098990,,False
1194407,Café em Cápsula Torrado e Moído Blonde Espresso Roast Starbucks Caixa 53g 10 Unidades,Alimentos,Básico da despensa,Starbucks,,,7613036961004,1194407,www.paodeacucar.com,https://www.paodeacucar.com/produto/441607/cafe-em-capsula-torrado-e-moido-blonde-espresso-roast-starbucks-caixa-53g-10-unidades,2026-03-06,32.99,32.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098990,,False
1163768,Café Torrado e Moído Espresso Baggio Pacote 250g,,,Baggio,,,7898922711097,1163768,www.paodeacucar.com,https://www.paodeacucar.com/produto/421083/cafe-torrado-e-moido-espresso-baggio-pacote-250g,2026-03-08,39.99,39.99,22,13,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098993,,True
1163768,Café Torrado e Moído Espresso Baggio Pacote 250g,,,Baggio,,,7898922711097,1163768,www.paodeacucar.com,https://www.paodeacucar.com/produto/421083/cafe-torrado-e-moido-espresso-baggio-pacote-250g,2026-03-07,39.99,39.99,24,13,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098993,,True
1163768,Café Torrado e Moído Espresso Baggio Pacote 250g,,,Baggio,,,7898922711097,1163768,www.paodeacucar.com,https://www.paodeacucar.com/produto/421083/cafe-torrado-e-moido-espresso-baggio-pacote-250g,2026-03-06,39.99,39.99,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098993,,True
1130397,Café em Cápsula Torrado e Moído Ristretto Espresso Lor Caixa 52g 10 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000362747,1130397,www.paodeacucar.com,https://www.paodeacucar.com/produto/389382/cafe-em-capsula-torrado-e-moido-ristretto-espresso-lor-caixa-52g-10-unidades,2026-03-08,30.99,30.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098992,,True
1130397,Café em Cápsula Torrado e Moído Ristretto Espresso Lor Caixa 52g 10 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000362747,1130397,www.paodeacucar.com,https://www.paodeacucar.com/produto/389382/cafe-em-capsula-torrado-e-moido-ristretto-espresso-lor-caixa-52g-10-unidades,2026-03-07,30.99,30.99,24,15,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098992,,True
1130397,Café em Cápsula Torrado e Moído Ristretto Espresso Lor Caixa 52g 10 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000362747,1130397,www.paodeacucar.com,https://www.paodeacucar.com/produto/389382/cafe-em-capsula-torrado-e-moido-ristretto-espresso-lor-caixa-52g-10-unidades,2026-03-06,30.99,30.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098992,,True
1163652,Café em Cápsula Torrado e Moído Chocolate Trufado Baggio Aromas Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898952174381,1163652,www.paodeacucar.com,https://www.paodeacucar.com/produto/421094/cafe-em-capsula-torrado-e-moido-chocolate-trufado-baggio-aromas-caixa-50g-10-unidades,2026-03-08,24.99,24.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098995,,True
1163652,Café em Cápsula Torrado e Moído Chocolate Trufado Baggio Aromas Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898952174381,1163652,www.paodeacucar.com,https://www.paodeacucar.com/produto/421094/cafe-em-capsula-torrado-e-moido-chocolate-trufado-baggio-aromas-caixa-50g-10-unidades,2026-03-07,24.99,24.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098995,,True
1163652,Café em Cápsula Torrado e Moído Chocolate Trufado Baggio Aromas Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898952174381,1163652,www.paodeacucar.com,https://www.paodeacucar.com/produto/421094/cafe-em-capsula-torrado-e-moido-chocolate-trufado-baggio-aromas-caixa-50g-10-unidades,2026-03-06,24.99,24.99,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098995,,True
1238073,Café em Cápsula Torrado e Moído Espresso Guatemala Lor Origins Collection Caixa 10 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000460214,1238073,www.paodeacucar.com,https://www.paodeacucar.com/produto/468448/cafe-em-capsula-torrado-e-moido-espresso-guatemala-lor-origins-collection-caixa-10-unidades,2026-03-08,30.99,30.99,22,10,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098994,,True
1238073,Café em Cápsula Torrado e Moído Espresso Guatemala Lor Origins Collection Caixa 10 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000460214,1238073,www.paodeacucar.com,https://www.paodeacucar.com/produto/468448/cafe-em-capsula-torrado-e-moido-espresso-guatemala-lor-origins-collection-caixa-10-unidades,2026-03-07,30.99,30.99,24,18,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098994,,True
1238073,Café em Cápsula Torrado e Moído Espresso Guatemala Lor Origins Collection Caixa 10 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000460214,1238073,www.paodeacucar.com,https://www.paodeacucar.com/produto/468448/cafe-em-capsula-torrado-e-moido-espresso-guatemala-lor-origins-collection-caixa-10-unidades,2026-03-06,30.99,30.99,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098994,,True
1163769,Café em Cápsula Torrado e Moído Extra Intenso Baggio Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898952174145,1163769,www.paodeacucar.com,https://www.paodeacucar.com/produto/421082/cafe-em-capsula-torrado-e-moido-extra-intenso-baggio-caixa-50g-10-unidades,2026-03-08,24.99,24.99,22,21,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098996,,True
1163769,Café em Cápsula Torrado e Moído Extra Intenso Baggio Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898952174145,1163769,www.paodeacucar.com,https://www.paodeacucar.com/produto/421082/cafe-em-capsula-torrado-e-moido-extra-intenso-baggio-caixa-50g-10-unidades,2026-03-07,24.99,24.99,24,23,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098996,,True
1163769,Café em Cápsula Torrado e Moído Extra Intenso Baggio Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898952174145,1163769,www.paodeacucar.com,https://www.paodeacucar.com/produto/421082/cafe-em-capsula-torrado-e-moido-extra-intenso-baggio-caixa-50g-10-unidades,2026-03-06,24.99,24.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098996,,True
1045900,Café Torrado e Moído a Vácuo Extraforte Caboclo Pacote 500g,,,Caboclo,,,7896089016215,1045900,www.paodeacucar.com,https://www.paodeacucar.com/produto/310193/cafe-torrado-e-moido-a-vacuo-extraforte-caboclo-pacote-500g,2026-03-08,34.99,34.99,22,12,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098998,,False
1045900,Café Torrado e Moído a Vácuo Extraforte Caboclo Pacote 500g,,,Caboclo,,,7896089016215,1045900,www.paodeacucar.com,https://www.paodeacucar.com/produto/310193/cafe-torrado-e-moido-a-vacuo-extraforte-caboclo-pacote-500g,2026-03-07,34.99,34.99,24,16,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098998,,False
1045900,Café Torrado e Moído a Vácuo Extraforte Caboclo Pacote 500g,,,Caboclo,,,7896089016215,1045900,www.paodeacucar.com,https://www.paodeacucar.com/produto/310193/cafe-torrado-e-moido-a-vacuo-extraforte-caboclo-pacote-500g,2026-03-06,34.99,34.99,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098998,,False
1163653,Café em Cápsula Torrado e Moído Caramelo Baggio Aromas Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898922711554,1163653,www.paodeacucar.com,https://www.paodeacucar.com/produto/421093/cafe-em-capsula-torrado-e-moido-caramelo-baggio-aromas-caixa-50g-10-unidades,2026-03-08,24.99,24.99,22,15,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098997,,True
1163653,Café em Cápsula Torrado e Moído Caramelo Baggio Aromas Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898922711554,1163653,www.paodeacucar.com,https://www.paodeacucar.com/produto/421093/cafe-em-capsula-torrado-e-moido-caramelo-baggio-aromas-caixa-50g-10-unidades,2026-03-07,24.99,24.99,24,13,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098997,,True
1163653,Café em Cápsula Torrado e Moído Caramelo Baggio Aromas Caixa 50g 10 Unidades,Alimentos,Básico da despensa,Baggio,,,7898922711554,1163653,www.paodeacucar.com,https://www.paodeacucar.com/produto/421093/cafe-em-capsula-torrado-e-moido-caramelo-baggio-aromas-caixa-50g-10-unidades,2026-03-06,24.99,24.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098997,,True
1914801,Café Torrado e Moído a Vácuo Tradicional Caboclo Pacote 500g,Alimentos,Básico da despensa,Caboclo,,,7896089010916,1914801,www.paodeacucar.com,https://www.paodeacucar.com/produto/90263/cafe-torrado-e-moido-a-vacuo-tradicional-caboclo-pacote-500g,2026-03-08,34.99,34.99,22,13,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098999,,False
1914801,Café Torrado e Moído a Vácuo Tradicional Caboclo Pacote 500g,Alimentos,Básico da despensa,Caboclo,,,7896089010916,1914801,www.paodeacucar.com,https://www.paodeacucar.com/produto/90263/cafe-torrado-e-moido-a-vacuo-tradicional-caboclo-pacote-500g,2026-03-07,34.99,34.99,24,13,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098999,,False
1914801,Café Torrado e Moído a Vácuo Tradicional Caboclo Pacote 500g,Alimentos,Básico da despensa,Caboclo,,,7896089010916,1914801,www.paodeacucar.com,https://www.paodeacucar.com/produto/90263/cafe-torrado-e-moido-a-vacuo-tradicional-caboclo-pacote-500g,2026-03-06,34.99,34.99,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19098999,,False
1244783,Café em Cápsula Torrado e Moído Clássico Espresso Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753158679,1244783,www.paodeacucar.com,https://www.paodeacucar.com/produto/472429/cafe-em-capsula-torrado-e-moido-classico-espresso-illy-caixa-57g-10-unidades,2026-03-08,28.99,28.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099003,,False
1244783,Café em Cápsula Torrado e Moído Clássico Espresso Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753158679,1244783,www.paodeacucar.com,https://www.paodeacucar.com/produto/472429/cafe-em-capsula-torrado-e-moido-classico-espresso-illy-caixa-57g-10-unidades,2026-03-07,28.99,28.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099003,,False
1244783,Café em Cápsula Torrado e Moído Clássico Espresso Illy Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Illy,,,8003753158679,1244783,www.paodeacucar.com,https://www.paodeacucar.com/produto/472429/cafe-em-capsula-torrado-e-moido-classico-espresso-illy-caixa-57g-10-unidades,2026-03-06,28.99,28.99,3,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099003,,False
1130389,Café em Cápsula Torrado e Moído Ristretto Espresso Lor Caixa 104g 20 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000360835,1130389,www.paodeacucar.com,https://www.paodeacucar.com/produto/389389/cafe-em-capsula-torrado-e-moido-ristretto-espresso-lor-caixa-104g-20-unidades,2026-03-08,59.9,59.9,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099000,,True
1130389,Café em Cápsula Torrado e Moído Ristretto Espresso Lor Caixa 104g 20 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000360835,1130389,www.paodeacucar.com,https://www.paodeacucar.com/produto/389389/cafe-em-capsula-torrado-e-moido-ristretto-espresso-lor-caixa-104g-20-unidades,2026-03-07,59.9,59.9,24,17,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099000,,True
1130389,Café em Cápsula Torrado e Moído Ristretto Espresso Lor Caixa 104g 20 Unidades,Alimentos,Básico da despensa,L'OR,,,8711000360835,1130389,www.paodeacucar.com,https://www.paodeacucar.com/produto/389389/cafe-em-capsula-torrado-e-moido-ristretto-espresso-lor-caixa-104g-20-unidades,2026-03-06,59.9,59.9,3,3,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099000,,True
1194406,Café em Cápsula Torrado e Moído Espresso Roast Starbucks Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Starbucks,,,7613036961028,1194406,www.paodeacucar.com,https://www.paodeacucar.com/produto/441614/cafe-em-capsula-torrado-e-moido-espresso-roast-starbucks-caixa-57g-10-unidades,2026-03-08,,,22,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099001,,False
1194406,Café em Cápsula Torrado e Moído Espresso Roast Starbucks Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Starbucks,,,7613036961028,1194406,www.paodeacucar.com,https://www.paodeacucar.com/produto/441614/cafe-em-capsula-torrado-e-moido-espresso-roast-starbucks-caixa-57g-10-unidades,2026-03-07,3.09,3.09,24,1,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099001,,False
1194406,Café em Cápsula Torrado e Moído Espresso Roast Starbucks Caixa 57g 10 Unidades,Alimentos,Básico da despensa,Starbucks,,,7613036961028,1194406,www.paodeacucar.com,https://www.paodeacucar.com/produto/441614/cafe-em-capsula-torrado-e-moido-espresso-roast-starbucks-caixa-57g-10-unidades,2026-03-06,,,3,0,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099001,,False
1148948,Café Torrado e Moído Tradicional Pilão Pouch 500g,Alimentos,Básico da despensa,Pilão,,,7896089013634,1148948,www.paodeacucar.com,https://www.paodeacucar.com/produto/410468/cafe-torrado-e-moido-tradicional-pilao-pouch-500g,2026-03-08,36.99,36.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099002,,False
1148948,Café Torrado e Moído Tradicional Pilão Pouch 500g,Alimentos,Básico da despensa,Pilão,,,7896089013634,1148948,www.paodeacucar.com,https://www.paodeacucar.com/produto/410468/cafe-torrado-e-moido-tradicional-pilao-pouch-500g,2026-03-07,36.99,36.99,24,23,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099002,,False
1148948,Café Torrado e Moído Tradicional Pilão Pouch 500g,Alimentos,Básico da despensa,Pilão,,,7896089013634,1148948,www.paodeacucar.com,https://www.paodeacucar.com/produto/410468/cafe-torrado-e-moido-tradicional-pilao-pouch-500g,2026-03-06,36.99,36.99,3,2,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099002,,False
1242093,Café Torrado e Moído Bourbon Baggio Pacote 250g,Alimentos,Básico da despensa,Baggio,,,7898922711226,1242093,www.paodeacucar.com,https://www.paodeacucar.com/produto/470206/cafe-torrado-e-moido-bourbon-baggio-pacote-250g,2026-03-08,39.99,39.99,22,22,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099005,,True
1242093,Café Torrado e Moído Bourbon Baggio Pacote 250g,Alimentos,Básico da despensa,Baggio,,,7898922711226,1242093,www.paodeacucar.com,https://www.paodeacucar.com/produto/470206/cafe-torrado-e-moido-bourbon-baggio-pacote-250g,2026-03-07,39.99,39.99,24,24,https://monitor.precifica.com.br/index.php/Produtos?act=edit&id=19099005,,True
